max_depth,net_profit,gross_revenue,cost,died,time_used,bombs_used,food_used,rocks_broken,monsters_killed,seed,cell_id,luck_level,experiment_id
45,-3123.7000000000007,15359.0,12875,True,741.6999999999988,20,5,484,20,20030410,bomb_food,4,2
58,-3253.2000000000007,15174.0,12875,True,813.0999999999985,20,5,525,20,20030411,bomb_food,4,2
78,4453.799999999999,26184.0,12875,True,1134.1999999999987,20,5,714,19,20030412,bomb_food,4,2
97,1337.3999999999996,21732.0,12875,True,860.9999999999989,20,5,551,14,20030413,bomb_food,4,2
66,-1611.7000000000007,17519.0,12875,True,876.7999999999986,20,5,567,19,20030414,bomb_food,4,2
49,-4068.0,14010.0,12875,True,746.1999999999987,20,5,484,19,20030415,bomb_food,4,2
100,6572.699999999997,29211.0,12875,True,1059.3999999999987,20,5,675,21,20030416,bomb_food,4,2
38,-7610.700000000001,8949.0,12875,True,593.5999999999989,20,5,387,19,20030417,bomb_food,4,2
85,-403.5,19245.0,12875,True,913.0999999999988,20,5,578,17,20030418,bomb_food,4,2
86,2902.5999999999985,23968.0,12875,True,856.2999999999988,20,5,544,12,20030419,bomb_food,4,2
79,2182.999999999998,22940.0,12875,True,861.4999999999985,20,5,560,16,20030420,bomb_food,4,2
35,-6241.500000000001,10905.0,12875,True,654.6999999999986,20,5,427,17,20030421,bomb_food,4,2
66,-6402.500000000001,10675.0,12875,True,604.1999999999986,20,5,391,19,20030422,bomb_food,4,2
60,-1097.9000000000015,18253.0,12875,True,779.6999999999986,20,5,500,19,20030423,bomb_food,4,2
71,-2460.800000000001,16306.0,12875,True,941.1999999999985,20,5,595,17,20030424,bomb_food,4,2
78,-180.90000000000146,19563.0,12875,True,835.3999999999987,20,5,527,15,20030425,bomb_food,4,2
52,-6729.400000000001,10208.0,12875,True,576.9999999999985,20,5,376,18,20030426,bomb_food,4,2
79,2934.0999999999985,24013.0,12875,True,841.3999999999985,20,5,537,18,20030427,bomb_food,4,2
64,-1641.1000000000004,17477.0,12875,True,747.0999999999985,20,5,474,18,20030428,bomb_food,4,2
60,211.79999999999927,20124.0,12875,True,783.1999999999985,20,5,498,18,20030429,bomb_food,4,2
43,-4152.0,13890.0,12875,True,806.9999999999985,20,5,527,19,20030430,bomb_food,4,2
49,-649.2000000000007,18894.0,12875,True,787.2999999999986,20,5,514,18,20030431,bomb_food,4,2
77,2199.7999999999993,22964.0,12875,True,997.7999999999986,20,5,634,17,20030432,bomb_food,4,2
68,6694.5,29385.0,12875,True,1138.599999999999,20,5,730,19,20030433,bomb_food,4,2
54,-5225.800000000001,12356.0,12875,True,676.3999999999986,20,5,443,19,20030434,bomb_food,4,2
24,-9002.3,6961.0,12875,True,515.3999999999987,20,5,349,17,20030435,bomb_food,4,2
56,-1842.0,17190.0,12875,True,906.1999999999989,20,5,570,19,20030436,bomb_food,4,2
76,-970.5,18435.0,12875,True,1028.899999999999,20,5,654,18,20030437,bomb_food,4,2
74,-495.90000000000146,19113.0,12875,True,883.599999999999,20,5,560,20,20030438,bomb_food,4,2
84,-346.10000000000036,19327.0,12875,True,933.9999999999987,20,5,592,14,20030439,bomb_food,4,2
51,-2386.6000000000004,16412.0,12875,True,918.4999999999989,20,5,596,19,20030440,bomb_food,4,2
40,-9063.900000000001,6873.0,12875,True,552.3999999999986,20,5,364,17,20030441,bomb_food,4,2
55,15.099999999998545,19843.0,12875,True,871.7999999999987,20,5,557,18,20030442,bomb_food,4,2
67,2761.2000000000007,23766.0,12875,True,1046.4999999999989,20,5,669,20,20030443,bomb_food,4,2
78,1906.4999999999982,22545.0,12875,True,1039.2999999999988,20,5,657,18,20030444,bomb_food,4,2
52,-4036.5,14055.0,12875,True,691.3999999999987,20,5,444,18,20030445,bomb_food,4,2
93,6741.399999999998,29452.0,12875,True,888.2999999999987,20,5,562,17,20030446,bomb_food,4,2
58,-2815.7000000000007,15799.0,12875,True,856.1999999999985,20,5,556,18,20030447,bomb_food,4,2
77,1081.199999999999,21366.0,12875,True,919.2999999999986,20,5,582,15,20030448,bomb_food,4,2
97,3477.2999999999993,24789.0,12875,True,982.6999999999987,20,5,620,14,20030449,bomb_food,4,2
61,-1306.5,17955.0,12875,True,924.9999999999986,20,5,591,20,20030450,bomb_food,4,2
71,981.7999999999993,21224.0,12875,True,799.2999999999984,20,5,511,18,20030451,bomb_food,4,2
66,698.9999999999982,20820.0,12875,True,950.4999999999986,20,5,614,16,20030452,bomb_food,4,2
78,-522.5,19075.0,12875,True,806.1999999999983,20,5,513,16,20030453,bomb_food,4,2
79,3168.5999999999985,24348.0,12875,True,889.7999999999987,20,5,562,17,20030454,bomb_food,4,2
54,-3556.300000000001,14741.0,12875,True,640.4999999999987,20,5,412,17,20030455,bomb_food,4,2
32,-8018.8,8366.0,12875,True,457.69999999999845,20,5,303,19,20030456,bomb_food,4,2
52,-4762.4000000000015,13018.0,12875,True,596.9999999999986,20,5,390,18,20030457,bomb_food,4,2
44,-4700.1,13107.0,12875,True,758.1999999999987,20,5,489,19,20030458,bomb_food,4,2
43,-6577.500000000001,10425.0,12875,True,601.5999999999987,20,5,385,19,20030459,bomb_food,4,2
51,-4863.200000000001,12874.0,12875,True,736.4999999999989,20,5,478,18,20030460,bomb_food,4,2
42,-4034.4000000000015,14058.0,12875,True,720.9999999999986,20,5,465,19,20030461,bomb_food,4,2
49,-5662.6,11732.0,12875,True,628.1999999999987,20,5,411,18,20030462,bomb_food,4,2
73,2979.5999999999985,24078.0,12875,True,1177.1999999999987,20,5,745,17,20030463,bomb_food,4,2
81,-687.0,18840.0,12875,True,951.4999999999986,20,5,597,16,20030464,bomb_food,4,2
73,-459.5,19165.0,12875,True,897.2999999999986,20,5,582,17,20030465,bomb_food,4,2
77,-3198.6000000000004,15252.0,12875,True,822.3999999999987,20,5,524,19,20030466,bomb_food,4,2
73,3067.0999999999985,24203.0,12875,True,970.3999999999986,20,5,615,17,20030467,bomb_food,4,2
44,-5400.1,12107.0,12875,True,759.6999999999987,20,5,489,17,20030468,bomb_food,4,2
71,445.59999999999854,20458.0,12875,True,819.4999999999986,20,5,523,18,20030469,bomb_food,4,2
45,-3759.300000000001,14451.0,12875,True,801.099999999999,20,5,516,20,20030470,bomb_food,4,2
47,-2952.2000000000007,15604.0,12875,True,804.1999999999987,20,5,515,21,20030471,bomb_food,4,2
24,-8642.5,7475.0,12875,True,464.8999999999986,20,5,314,17,20030472,bomb_food,4,2
88,1556.4999999999982,22045.0,12875,True,852.0999999999988,20,5,543,13,20030473,bomb_food,4,2
72,-2695.300000000001,15971.0,12875,True,760.3999999999985,20,5,489,19,20030474,bomb_food,4,2
69,-2640.0,16050.0,12875,True,859.5999999999987,20,5,548,15,20030475,bomb_food,4,2
40,-6265.3,10871.0,12875,True,649.9999999999987,20,5,412,18,20030476,bomb_food,4,2
60,-4366.9000000000015,13583.0,12875,True,754.8999999999987,20,5,488,16,20030477,bomb_food,4,2
53,-5610.800000000001,11806.0,12875,True,842.1999999999988,20,5,538,17,20030478,bomb_food,4,2
63,282.5,20225.0,12875,True,786.6999999999986,20,5,502,20,20030479,bomb_food,4,2
44,-5658.4,11738.0,12875,True,780.3999999999985,20,5,508,18,20030480,bomb_food,4,2
53,-2761.1000000000004,15877.0,12875,True,833.8999999999987,20,5,535,20,20030481,bomb_food,4,2
50,-7742.3,8761.0,12875,True,606.7999999999986,20,5,398,18,20030482,bomb_food,4,2
99,685.6999999999989,20801.0,12875,True,929.1999999999987,20,5,577,13,20030483,bomb_food,4,2
57,-3244.1000000000004,15187.0,12875,True,773.5999999999985,20,5,495,17,20030484,bomb_food,4,2
91,2054.199999999999,22756.0,12875,True,774.4999999999987,20,5,501,15,20030485,bomb_food,4,2
77,-2605.7000000000007,16099.0,12875,True,815.3999999999986,20,5,516,17,20030486,bomb_food,4,2
73,2396.499999999998,23245.0,12875,True,935.8999999999987,20,5,591,18,20030487,bomb_food,4,2
47,-4652.5,13175.0,12875,True,742.4999999999986,20,5,479,18,20030488,bomb_food,4,2
59,2661.7999999999993,23624.0,12875,True,953.5999999999985,20,5,614,20,20030489,bomb_food,4,2
112,4206.699999999997,25831.0,12875,True,1026.2999999999988,20,5,644,16,20030490,bomb_food,4,2
55,-808.1000000000004,18667.0,12875,True,859.0999999999988,20,5,552,19,20030491,bomb_food,4,2
71,-3088.7000000000007,15409.0,12875,True,733.2999999999986,20,5,468,19,20030492,bomb_food,4,2
62,-2117.800000000001,16796.0,12875,True,740.7999999999986,20,5,483,18,20030493,bomb_food,4,2
48,-1474.5,17715.0,12875,True,944.4999999999984,20,5,612,19,20030494,bomb_food,4,2
66,-1842.0,17190.0,12875,True,865.1999999999987,20,5,553,18,20030495,bomb_food,4,2
75,-1604.0,17530.0,12875,True,937.2999999999986,20,5,590,20,20030496,bomb_food,4,2
75,-245.3000000000011,19471.0,12875,True,933.2999999999986,20,5,596,20,20030497,bomb_food,4,2
48,-4209.4000000000015,13808.0,12875,True,815.7999999999986,20,5,531,18,20030498,bomb_food,4,2
77,74.59999999999854,19928.0,12875,True,980.4999999999986,20,5,622,15,20030499,bomb_food,4,2
