hypothesis,group,seed,cell_id,luck_level,experiment_id,max_depth,net_profit
H3,experiment_1,10061613,pickaxe_nofood,4,1,20.0,-55.700000000000045
H3,experiment_1,10061614,pickaxe_nofood,4,1,20.0,561.6999999999998
H3,experiment_1,10061615,pickaxe_nofood,4,1,23.0,-75.30000000000007
H3,experiment_1,10061616,pickaxe_nofood,4,1,6.0,-251.70000000000005
H3,experiment_1,10061617,pickaxe_nofood,4,1,8.0,-346.20000000000005
H3,experiment_1,10061618,pickaxe_nofood,4,1,10.0,-180.30000000000007
H3,experiment_1,10061619,pickaxe_nofood,4,1,11.0,353.0999999999999
H3,experiment_1,10061620,pickaxe_nofood,4,1,14.0,-34.000000000000114
H3,experiment_1,10061621,pickaxe_nofood,4,1,9.0,44.39999999999986
H3,experiment_1,10061622,pickaxe_nofood,4,1,14.0,-393.1
H3,experiment_1,10061623,pickaxe_nofood,4,1,17.0,1407.2999999999995
H3,experiment_1,10061624,pickaxe_nofood,4,1,7.0,-378.4000000000001
H3,experiment_1,10061625,pickaxe_nofood,4,1,12.0,-333.6
H3,experiment_1,10061626,pickaxe_nofood,4,1,6.0,341.1999999999998
H3,experiment_1,10061627,pickaxe_nofood,4,1,25.0,1662.1
H3,experiment_1,10061628,pickaxe_nofood,4,1,12.0,221.5
H3,experiment_1,10061629,pickaxe_nofood,4,1,7.0,-293.0
H3,experiment_1,10061630,pickaxe_nofood,4,1,4.0,-731.2
H3,experiment_1,10061631,pickaxe_nofood,4,1,23.0,1296.0
H3,experiment_1,10061632,pickaxe_nofood,4,1,19.0,608.5999999999999
H3,experiment_1,10061633,pickaxe_nofood,4,1,4.0,-295.1
H3,experiment_1,10061634,pickaxe_nofood,4,1,12.0,731.8
H3,experiment_1,10061635,pickaxe_nofood,4,1,12.0,-376.30000000000007
H3,experiment_1,10061636,pickaxe_nofood,4,1,17.0,-292.30000000000007
H3,experiment_1,10061637,pickaxe_nofood,4,1,60.0,5465.9
H3,experiment_1,10061638,pickaxe_nofood,4,1,9.0,-660.5
H3,experiment_1,10061639,pickaxe_nofood,4,1,14.0,-69.00000000000011
H3,experiment_1,10061640,pickaxe_nofood,4,1,6.0,-456.80000000000007
H3,experiment_1,10061641,pickaxe_nofood,4,1,11.0,-659.1
H3,experiment_1,10061642,pickaxe_nofood,4,1,3.0,-554.1
H3,experiment_1,10061643,pickaxe_nofood,4,1,2.0,-783.0
H3,experiment_1,10061644,pickaxe_nofood,4,1,20.0,925.6999999999998
H3,experiment_1,10061645,pickaxe_nofood,4,1,11.0,-291.6
H3,experiment_1,10061646,pickaxe_nofood,4,1,4.0,-394.5
H3,experiment_1,10061647,pickaxe_nofood,4,1,18.0,56.29999999999996
H3,experiment_1,10061648,pickaxe_nofood,4,1,15.0,10.099999999999907
H3,experiment_1,10061649,pickaxe_nofood,4,1,32.0,1894.5
H3,experiment_1,10061650,pickaxe_nofood,4,1,3.0,-617.8
H3,experiment_1,10061651,pickaxe_nofood,4,1,2.0,-423.2000000000001
H3,experiment_1,10061652,pickaxe_nofood,4,1,2.0,131.19999999999982
H3,experiment_1,10061653,pickaxe_nofood,4,1,4.0,79.39999999999986
H3,experiment_1,10061654,pickaxe_nofood,4,1,3.0,-651.4000000000001
H3,experiment_1,10061655,pickaxe_nofood,4,1,6.0,332.79999999999995
H3,experiment_1,10061656,pickaxe_nofood,4,1,15.0,404.8999999999999
H3,experiment_1,10061657,pickaxe_nofood,4,1,8.0,-154.4000000000001
H3,experiment_1,10061658,pickaxe_nofood,4,1,5.0,-283.20000000000005
H3,experiment_1,10061659,pickaxe_nofood,4,1,5.0,-346.20000000000005
H3,experiment_1,10061660,pickaxe_nofood,4,1,17.0,1907.1
H3,experiment_1,10061661,pickaxe_nofood,4,1,11.0,268.39999999999986
H3,experiment_1,10061662,pickaxe_nofood,4,1,4.0,-235.6
H3,experiment_1,10061663,pickaxe_nofood,4,1,36.0,543.5
H3,experiment_1,10061664,pickaxe_nofood,4,1,26.0,2347.4
H3,experiment_1,10061665,pickaxe_nofood,4,1,26.0,596.6999999999998
H3,experiment_1,10061666,pickaxe_nofood,4,1,12.0,-106.10000000000002
H3,experiment_1,10061667,pickaxe_nofood,4,1,3.0,-533.1
H3,experiment_1,10061668,pickaxe_nofood,4,1,26.0,616.3
H3,experiment_1,10061669,pickaxe_nofood,4,1,10.0,568.0
H3,experiment_1,10061670,pickaxe_nofood,4,1,13.0,130.5
H3,experiment_1,10061671,pickaxe_nofood,4,1,11.0,317.39999999999986
H3,experiment_1,10061672,pickaxe_nofood,4,1,4.0,-399.4000000000001
H3,experiment_1,10061673,pickaxe_nofood,4,1,14.0,227.0999999999999
H3,experiment_1,10061674,pickaxe_nofood,4,1,27.0,264.89999999999986
H3,experiment_1,10061675,pickaxe_nofood,4,1,5.0,-125.70000000000005
H3,experiment_1,10061676,pickaxe_nofood,4,1,15.0,851.4999999999998
H3,experiment_1,10061677,pickaxe_nofood,4,1,6.0,-181.0
H3,experiment_1,10061678,pickaxe_nofood,4,1,41.0,2556.7
H3,experiment_1,10061679,pickaxe_nofood,4,1,3.0,-539.4000000000001
H3,experiment_1,10061680,pickaxe_nofood,4,1,4.0,-262.20000000000005
H3,experiment_1,10061681,pickaxe_nofood,4,1,13.0,-435.80000000000007
H3,experiment_1,10061682,pickaxe_nofood,4,1,5.0,-208.30000000000007
H3,experiment_1,10061683,pickaxe_nofood,4,1,6.0,592.5
H3,experiment_1,10061684,pickaxe_nofood,4,1,18.0,-645.1
H3,experiment_1,10061685,pickaxe_nofood,4,1,13.0,540.0
H3,experiment_1,10061686,pickaxe_nofood,4,1,7.0,48.59999999999991
H3,experiment_1,10061687,pickaxe_nofood,4,1,3.0,-655.6
H3,experiment_1,10061688,pickaxe_nofood,4,1,12.0,437.0999999999999
H3,experiment_1,10061689,pickaxe_nofood,4,1,9.0,-584.9000000000001
H3,experiment_1,10061690,pickaxe_nofood,4,1,6.0,-566.0
H3,experiment_1,10061691,pickaxe_nofood,4,1,23.0,309.0
H3,experiment_1,10061692,pickaxe_nofood,4,1,14.0,-148.10000000000002
H3,experiment_1,10061693,pickaxe_nofood,4,1,17.0,-295.80000000000007
H3,experiment_1,10061694,pickaxe_nofood,4,1,3.0,-721.4000000000001
H3,experiment_1,10061695,pickaxe_nofood,4,1,10.0,-68.30000000000007
H3,experiment_1,10061696,pickaxe_nofood,4,1,8.0,-393.80000000000007
H3,experiment_1,10061697,pickaxe_nofood,4,1,17.0,77.29999999999995
H3,experiment_1,10061698,pickaxe_nofood,4,1,14.0,-810.3
H3,experiment_1,10061699,pickaxe_nofood,4,1,5.0,-33.30000000000007
H3,experiment_1,10061700,pickaxe_nofood,4,1,16.0,-456.1
H3,experiment_1,10061701,pickaxe_nofood,4,1,10.0,62.59999999999991
H3,experiment_1,10061702,pickaxe_nofood,4,1,12.0,-369.30000000000007
H3,experiment_1,10061703,pickaxe_nofood,4,1,16.0,880.1999999999998
H3,experiment_1,10061704,pickaxe_nofood,4,1,7.0,367.8
H3,experiment_1,10061705,pickaxe_nofood,4,1,5.0,-534.5
H3,experiment_1,10061706,pickaxe_nofood,4,1,4.0,-573.7
H3,experiment_1,10061707,pickaxe_nofood,4,1,10.0,-412.7000000000001
H3,experiment_1,10061708,pickaxe_nofood,4,1,2.0,-328.0
H3,experiment_1,10061709,pickaxe_nofood,4,1,6.0,179.5
H3,experiment_1,10061710,pickaxe_nofood,4,1,22.0,-424.6
H3,experiment_1,10061711,pickaxe_nofood,4,1,4.0,-395.2000000000001
H3,experiment_1,10061712,pickaxe_nofood,4,1,10.0,-79.50000000000011
H3,experiment_1,10061713,pickaxe_nofood,4,1,16.0,695.3999999999999
H3,experiment_1,10061714,pickaxe_nofood,4,1,6.0,-264.30000000000007
H3,experiment_1,10061715,pickaxe_nofood,4,1,14.0,730.3999999999999
H3,experiment_1,10061716,pickaxe_nofood,4,1,20.0,878.8
H3,experiment_1,10061717,pickaxe_nofood,4,1,10.0,-719.3
H3,experiment_1,10061718,pickaxe_nofood,4,1,16.0,-645.1
H3,experiment_1,10061719,pickaxe_nofood,4,1,25.0,351.0
H3,experiment_1,10061720,pickaxe_nofood,4,1,15.0,-112.40000000000008
H3,experiment_1,10061721,pickaxe_nofood,4,1,2.0,-802.6
H3,experiment_1,10061722,pickaxe_nofood,4,1,19.0,45.09999999999991
H3,experiment_1,10061723,pickaxe_nofood,4,1,22.0,-598.9000000000001
H3,experiment_1,10061724,pickaxe_nofood,4,1,14.0,-537.3
H3,experiment_1,10061725,pickaxe_nofood,4,1,12.0,223.5999999999999
H3,experiment_1,10061726,pickaxe_nofood,4,1,6.0,227.0999999999999
H3,experiment_1,10061727,pickaxe_nofood,4,1,7.0,792.0
H3,experiment_1,10061728,pickaxe_nofood,4,1,2.0,-407.80000000000007
H3,experiment_1,10061729,pickaxe_nofood,4,1,23.0,112.29999999999995
H3,experiment_1,10061730,pickaxe_nofood,4,1,10.0,-83.00000000000011
H3,experiment_1,10061731,pickaxe_nofood,4,1,32.0,184.39999999999984
H3,experiment_1,10061732,pickaxe_nofood,4,1,32.0,3316.2
H3,experiment_1,10061733,pickaxe_nofood,4,1,24.0,911.6999999999998
H3,experiment_1,10061734,pickaxe_nofood,4,1,3.0,-225.1
H3,experiment_1,10061735,pickaxe_nofood,4,1,3.0,-125.0
H3,experiment_1,10061736,pickaxe_nofood,4,1,12.0,816.4999999999998
H3,experiment_1,10061737,pickaxe_nofood,4,1,5.0,-251.0
H3,experiment_1,10061738,pickaxe_nofood,4,1,10.0,74.5
H3,experiment_1,10061739,pickaxe_nofood,4,1,17.0,441.3
H3,experiment_1,10061740,pickaxe_nofood,4,1,8.0,642.1999999999998
H3,experiment_1,10061741,pickaxe_nofood,4,1,12.0,-80.90000000000009
H3,experiment_1,10061742,pickaxe_nofood,4,1,15.0,-410.6
H3,experiment_1,10061743,pickaxe_nofood,4,1,21.0,514.0999999999999
H3,experiment_1,10061744,pickaxe_nofood,4,1,4.0,318.0999999999999
H3,experiment_1,10061745,pickaxe_nofood,4,1,6.0,574.3
H3,experiment_1,10061746,pickaxe_nofood,4,1,3.0,-607.3
H3,experiment_1,10061747,pickaxe_nofood,4,1,4.0,-87.20000000000005
H3,experiment_1,10061748,pickaxe_nofood,4,1,31.0,2815.7
H3,experiment_1,10061749,pickaxe_nofood,4,1,4.0,1372.2999999999995
H3,experiment_1,10061750,pickaxe_nofood,4,1,7.0,-719.3
H3,experiment_1,10061751,pickaxe_nofood,4,1,14.0,838.8999999999999
H3,experiment_1,10061752,pickaxe_nofood,4,1,5.0,-267.80000000000007
H3,experiment_1,10061753,pickaxe_nofood,4,1,7.0,340.5
H3,experiment_1,10061754,pickaxe_nofood,4,1,2.0,-208.30000000000007
H3,experiment_1,10061755,pickaxe_nofood,4,1,9.0,-352.5
H3,experiment_1,10061756,pickaxe_nofood,4,1,11.0,-70.40000000000009
H3,experiment_1,10061757,pickaxe_nofood,4,1,11.0,-531.0
H3,experiment_1,10061758,pickaxe_nofood,4,1,15.0,-52.200000000000045
H3,experiment_1,10061759,pickaxe_nofood,4,1,32.0,152.89999999999986
H3,experiment_1,10061760,pickaxe_nofood,4,1,9.0,160.5999999999999
H3,experiment_1,10061761,pickaxe_nofood,4,1,11.0,-618.5
H3,experiment_1,10061762,pickaxe_nofood,4,1,18.0,498.6999999999998
H3,experiment_1,10061763,pickaxe_nofood,4,1,14.0,364.3
H3,experiment_1,10061764,pickaxe_nofood,4,1,25.0,464.3999999999999
H3,experiment_1,10061765,pickaxe_nofood,4,1,2.0,-690.6
H3,experiment_1,10061766,pickaxe_nofood,4,1,10.0,393.6999999999998
H3,experiment_1,10061767,pickaxe_nofood,4,1,15.0,-598.9000000000001
H3,experiment_1,10061768,pickaxe_nofood,4,1,3.0,-27.700000000000045
H3,experiment_1,10061769,pickaxe_nofood,4,1,32.0,286.5999999999999
H3,experiment_1,10061770,pickaxe_nofood,4,1,2.0,-543.6
H3,experiment_1,10061771,pickaxe_nofood,4,1,6.0,292.89999999999986
H3,experiment_1,10061772,pickaxe_nofood,4,1,22.0,10.799999999999956
H3,experiment_1,10061773,pickaxe_nofood,4,1,3.0,-423.9000000000001
H3,experiment_1,10061774,pickaxe_nofood,4,1,5.0,-311.20000000000005
H3,experiment_1,10061775,pickaxe_nofood,4,1,9.0,203.29999999999995
H3,experiment_1,10061776,pickaxe_nofood,4,1,12.0,-265.70000000000005
H3,experiment_1,10061777,pickaxe_nofood,4,1,12.0,-304.9000000000001
H3,experiment_1,10061778,pickaxe_nofood,4,1,6.0,-27.700000000000045
H3,experiment_1,10061779,pickaxe_nofood,4,1,3.0,419.5999999999999
H3,experiment_1,10061780,pickaxe_nofood,4,1,9.0,96.89999999999986
H3,experiment_1,10061781,pickaxe_nofood,4,1,19.0,165.5
H3,experiment_1,10061782,pickaxe_nofood,4,1,2.0,-601.0
H3,experiment_1,10061783,pickaxe_nofood,4,1,9.0,-255.20000000000005
H3,experiment_1,10061784,pickaxe_nofood,4,1,6.0,-82.30000000000007
H3,experiment_1,10061785,pickaxe_nofood,4,1,3.0,-405.7000000000001
H3,experiment_1,10061786,pickaxe_nofood,4,1,23.0,-95.60000000000002
H3,experiment_1,10061787,pickaxe_nofood,4,1,14.0,12.899999999999975
H3,experiment_1,10061788,pickaxe_nofood,4,1,12.0,-562.5
H3,experiment_1,10061789,pickaxe_nofood,4,1,14.0,-471.5
H3,experiment_1,10061790,pickaxe_nofood,4,1,12.0,832.5999999999999
H3,experiment_1,10061791,pickaxe_nofood,4,1,4.0,328.5999999999999
H3,experiment_1,10061792,pickaxe_nofood,4,1,15.0,-50.80000000000007
H3,experiment_1,10061793,pickaxe_nofood,4,1,3.0,-148.80000000000007
H3,experiment_1,10061794,pickaxe_nofood,4,1,10.0,-487.6
H3,experiment_1,10061795,pickaxe_nofood,4,1,16.0,821.3999999999999
H3,experiment_1,10061796,pickaxe_nofood,4,1,29.0,1804.9
H3,experiment_1,10061797,pickaxe_nofood,4,1,4.0,-292.30000000000007
H3,experiment_1,10061798,pickaxe_nofood,4,1,13.0,152.89999999999986
H3,experiment_1,10061799,pickaxe_nofood,4,1,16.0,619.0999999999999
H3,experiment_1,10061800,pickaxe_nofood,4,1,3.0,-596.1
H3,experiment_1,10061801,pickaxe_nofood,4,1,5.0,-678.7
H3,experiment_1,10061802,pickaxe_nofood,4,1,4.0,-450.5
H3,experiment_1,10061803,pickaxe_nofood,4,1,36.0,2448.2
H3,experiment_1,10061804,pickaxe_nofood,4,1,7.0,-195.0
H3,experiment_1,10061805,pickaxe_nofood,4,1,3.0,-650.0
H3,experiment_1,10061806,pickaxe_nofood,4,1,29.0,-213.9000000000001
H3,experiment_1,10061807,pickaxe_nofood,4,1,12.0,753.5
H3,experiment_1,10061808,pickaxe_nofood,4,1,7.0,-75.30000000000007
H3,experiment_1,10061809,pickaxe_nofood,4,1,4.0,-183.80000000000007
H3,experiment_1,10061810,pickaxe_nofood,4,1,13.0,-286.70000000000005
H3,experiment_1,10061811,pickaxe_nofood,4,1,26.0,2148.6
H3,experiment_1,10061812,pickaxe_nofood,4,1,19.0,472.8
H3,experiment_1,10061813,pickaxe_nofood,4,1,5.0,-272.0
H3,experiment_1,10061814,pickaxe_nofood,4,1,3.0,-34.700000000000045
H3,experiment_1,10061815,pickaxe_nofood,4,1,18.0,-146.70000000000005
H3,experiment_1,10061816,pickaxe_nofood,4,1,15.0,394.3999999999999
H3,experiment_1,10061817,pickaxe_nofood,4,1,8.0,1321.1999999999998
H3,experiment_1,10061818,pickaxe_nofood,4,1,23.0,-92.10000000000002
H3,experiment_1,10061819,pickaxe_nofood,4,1,7.0,96.89999999999986
H3,experiment_1,10061820,pickaxe_nofood,4,1,13.0,84.29999999999995
H3,experiment_1,10061821,pickaxe_nofood,4,1,6.0,-337.80000000000007
H3,experiment_1,10061822,pickaxe_nofood,4,1,19.0,-304.9000000000001
H3,experiment_1,10061823,pickaxe_nofood,4,1,17.0,-384.7000000000001
H3,experiment_1,10061824,pickaxe_nofood,4,1,14.0,43.0
H3,experiment_1,10061825,pickaxe_nofood,4,1,32.0,2018.4
H3,experiment_1,10061826,pickaxe_nofood,4,1,13.0,-153.0
H3,experiment_1,10061827,pickaxe_nofood,4,1,13.0,-456.1
H3,experiment_1,10061828,pickaxe_nofood,4,1,26.0,-257.30000000000007
H3,experiment_1,10061829,pickaxe_nofood,4,1,5.0,-281.80000000000007
H3,experiment_1,10061830,pickaxe_nofood,4,1,7.0,-437.9000000000001
H3,experiment_1,10061831,pickaxe_nofood,4,1,15.0,256.5
H3,experiment_1,10061832,pickaxe_nofood,4,1,6.0,-243.30000000000007
H3,experiment_1,10061833,pickaxe_nofood,4,1,16.0,532.3
H3,experiment_1,10061834,pickaxe_nofood,4,1,25.0,-523.3
H3,experiment_1,10061835,pickaxe_nofood,4,1,3.0,-352.5
H3,experiment_1,10061836,pickaxe_nofood,4,1,12.0,-198.5
H3,experiment_1,10061837,pickaxe_nofood,4,1,12.0,-684.3
H3,experiment_1,10061838,pickaxe_nofood,4,1,14.0,1160.1999999999998
H3,experiment_1,10061839,pickaxe_nofood,4,1,1.0,-715.8
H3,experiment_1,10061840,pickaxe_nofood,4,1,7.0,-27.700000000000045
H3,experiment_1,10061841,pickaxe_nofood,4,1,10.0,-542.2
H3,experiment_1,10061842,pickaxe_nofood,4,1,10.0,-374.9000000000001
H3,experiment_1,10061843,pickaxe_nofood,4,1,6.0,99.69999999999982
H3,experiment_1,10061844,pickaxe_nofood,4,1,20.0,-140.4000000000001
H3,experiment_1,10061845,pickaxe_nofood,4,1,8.0,1289.0
H3,experiment_1,10061846,pickaxe_nofood,4,1,11.0,-631.8
H3,experiment_1,10061847,pickaxe_nofood,4,1,12.0,-181.70000000000005
H3,experiment_1,10061848,pickaxe_nofood,4,1,17.0,236.19999999999985
H3,experiment_1,10061849,pickaxe_nofood,4,1,28.0,2555.3
H3,experiment_1,10061850,pickaxe_nofood,4,1,7.0,-332.9000000000001
H3,experiment_1,10061851,pickaxe_nofood,4,1,22.0,84.29999999999995
H3,experiment_1,10061852,pickaxe_nofood,4,1,8.0,-323.80000000000007
H3,experiment_1,10061853,pickaxe_nofood,4,1,21.0,-126.40000000000008
H3,experiment_1,10061854,pickaxe_nofood,4,1,15.0,15.699999999999932
H3,experiment_1,10061855,pickaxe_nofood,4,1,22.0,1019.4999999999998
H3,experiment_1,10061856,pickaxe_nofood,4,1,27.0,680.0
H3,experiment_1,10061857,pickaxe_nofood,4,1,4.0,-457.5
H3,experiment_1,10061858,pickaxe_nofood,4,1,7.0,147.29999999999995
H3,experiment_1,10061859,pickaxe_nofood,4,1,4.0,586.8999999999999
H3,experiment_1,10061860,pickaxe_nofood,4,1,27.0,1228.1
H3,experiment_1,10061861,pickaxe_nofood,4,1,22.0,1687.2999999999995
H3,experiment_1,10061862,pickaxe_nofood,4,1,9.0,-265.0
H3,experiment_1,10061863,pickaxe_nofood,4,1,10.0,-120.10000000000002
H3,experiment_1,10061864,pickaxe_nofood,4,1,24.0,176.69999999999982
H3,experiment_1,10061865,pickaxe_nofood,4,1,24.0,-370.7000000000001
H3,experiment_1,10061866,pickaxe_nofood,4,1,16.0,186.5
H3,experiment_1,10061867,pickaxe_nofood,4,1,12.0,-311.9000000000001
H3,experiment_1,10061868,pickaxe_nofood,4,1,8.0,374.8
H3,experiment_1,10061869,pickaxe_nofood,4,1,13.0,-232.1
H3,experiment_1,10061870,pickaxe_nofood,4,1,9.0,-454.0
H3,experiment_1,10061871,pickaxe_nofood,4,1,12.0,572.8999999999999
H3,experiment_1,10061872,pickaxe_nofood,4,1,5.0,-129.9000000000001
H3,experiment_1,10061873,pickaxe_nofood,4,1,18.0,-260.80000000000007
H3,experiment_1,10061874,pickaxe_nofood,4,1,5.0,-391.7000000000001
H3,experiment_1,10061875,pickaxe_nofood,4,1,19.0,-267.1
H3,experiment_1,10061876,pickaxe_nofood,4,1,4.0,-330.80000000000007
H3,experiment_1,10061877,pickaxe_nofood,4,1,16.0,1237.1999999999998
H3,experiment_1,10061878,pickaxe_nofood,4,1,3.0,-741.0
H3,experiment_1,10061879,pickaxe_nofood,4,1,12.0,-127.80000000000008
H3,experiment_1,10061880,pickaxe_nofood,4,1,6.0,-289.5
H3,experiment_1,10061881,pickaxe_nofood,4,1,14.0,281.0
H3,experiment_1,10061882,pickaxe_nofood,4,1,10.0,17.799999999999955
H3,experiment_1,10061883,pickaxe_nofood,4,1,3.0,-540.8
H3,experiment_1,10061884,pickaxe_nofood,4,1,21.0,2427.9
H3,experiment_1,10061885,pickaxe_nofood,4,1,68.0,4096.7
H3,experiment_1,10061886,pickaxe_nofood,4,1,25.0,1051.6999999999998
H3,experiment_1,10061887,pickaxe_nofood,4,1,13.0,145.89999999999986
H3,experiment_1,10061888,pickaxe_nofood,4,1,7.0,-505.1
H3,experiment_1,10061889,pickaxe_nofood,4,1,16.0,-36.10000000000002
H3,experiment_1,10061890,pickaxe_nofood,4,1,7.0,248.79999999999995
H3,experiment_1,10061891,pickaxe_nofood,4,1,25.0,1711.1
H3,experiment_1,10061892,pickaxe_nofood,4,1,5.0,168.29999999999995
H3,experiment_1,10061893,pickaxe_nofood,4,1,24.0,1423.3999999999996
H3,experiment_1,10061894,pickaxe_nofood,4,1,27.0,754.8999999999999
H3,experiment_1,10061895,pickaxe_nofood,4,1,29.0,-483.4
H3,experiment_1,10061896,pickaxe_nofood,4,1,4.0,265.5999999999999
H3,experiment_1,10061897,pickaxe_nofood,4,1,7.0,-299.30000000000007
H3,experiment_1,10061898,pickaxe_nofood,4,1,3.0,-486.2000000000001
H3,experiment_1,10061899,pickaxe_nofood,4,1,3.0,-581.4000000000001
H3,experiment_1,10061900,pickaxe_nofood,4,1,3.0,-498.1
H3,experiment_1,10061901,pickaxe_nofood,4,1,33.0,1616.6
H3,experiment_1,10061902,pickaxe_nofood,4,1,7.0,114.39999999999986
H3,experiment_1,10061903,pickaxe_nofood,4,1,10.0,319.5
H3,experiment_1,10061904,pickaxe_nofood,4,1,17.0,-302.80000000000007
H3,experiment_1,10061905,pickaxe_nofood,4,1,21.0,-199.9000000000001
H3,experiment_1,10061906,pickaxe_nofood,4,1,40.0,547.0
H3,experiment_1,10061907,pickaxe_nofood,4,1,11.0,658.3
H3,experiment_1,10061908,pickaxe_nofood,4,1,24.0,201.89999999999984
H3,experiment_1,10061909,pickaxe_nofood,4,1,5.0,-163.5
H3,experiment_1,10061910,pickaxe_nofood,4,1,4.0,271.89999999999986
H3,experiment_1,10061911,pickaxe_nofood,4,1,20.0,878.0999999999999
H3,experiment_1,10061912,pickaxe_nofood,4,1,13.0,-54.30000000000007
H3,experiment_1,10061913,pickaxe_nofood,4,1,13.0,-73.90000000000009
H3,experiment_1,10061914,pickaxe_nofood,4,1,16.0,838.1999999999998
H3,experiment_1,10061915,pickaxe_nofood,4,1,3.0,-505.1
H3,experiment_1,10061916,pickaxe_nofood,4,1,8.0,-571.6
H3,experiment_1,10061917,pickaxe_nofood,4,1,24.0,-144.60000000000002
H3,experiment_1,10061918,pickaxe_nofood,4,1,23.0,1083.1999999999998
H3,experiment_1,10061919,pickaxe_nofood,4,1,16.0,246.69999999999985
H3,experiment_1,10061920,pickaxe_nofood,4,1,6.0,426.5999999999999
H3,experiment_1,10061921,pickaxe_nofood,4,1,19.0,-135.5
H3,experiment_1,10061922,pickaxe_nofood,4,1,12.0,-167.70000000000005
H3,experiment_1,10061923,pickaxe_nofood,4,1,8.0,-9.500000000000114
H3,experiment_1,10061924,pickaxe_nofood,4,1,9.0,-483.4
H3,experiment_1,10061925,pickaxe_nofood,4,1,14.0,-236.30000000000007
H3,experiment_1,10061926,pickaxe_nofood,4,1,10.0,-441.4000000000001
H3,experiment_1,10061927,pickaxe_nofood,4,1,2.0,-735.4000000000001
H3,experiment_1,10061928,pickaxe_nofood,4,1,20.0,-369.30000000000007
H3,experiment_1,10061929,pickaxe_nofood,4,1,13.0,427.3
H3,experiment_1,10061930,pickaxe_nofood,4,1,4.0,-186.6
H3,experiment_1,10061931,pickaxe_nofood,4,1,8.0,422.3999999999999
H3,experiment_1,10061932,pickaxe_nofood,4,1,11.0,-554.1
H3,experiment_1,10061933,pickaxe_nofood,4,1,12.0,-349.70000000000005
H3,experiment_1,10061934,pickaxe_nofood,4,1,2.0,-764.1
H3,experiment_1,10061935,pickaxe_nofood,4,1,6.0,-467.30000000000007
H3,experiment_1,10061936,pickaxe_nofood,4,1,9.0,-619.9000000000001
H3,experiment_1,10061937,pickaxe_nofood,4,1,29.0,1331.0
H3,experiment_1,10061938,pickaxe_nofood,4,1,25.0,219.39999999999984
H3,experiment_1,10061939,pickaxe_nofood,4,1,10.0,218.69999999999985
H3,experiment_1,10061940,pickaxe_nofood,4,1,33.0,877.3999999999999
H3,experiment_1,10061941,pickaxe_nofood,4,1,4.0,416.0999999999999
H3,experiment_1,10061942,pickaxe_nofood,4,1,11.0,-138.30000000000007
H3,experiment_1,10061943,pickaxe_nofood,4,1,3.0,157.79999999999995
H3,experiment_1,10061944,pickaxe_nofood,4,1,14.0,-36.10000000000002
H3,experiment_1,10061945,pickaxe_nofood,4,1,8.0,-25.600000000000023
H3,experiment_1,10061946,pickaxe_nofood,4,1,5.0,-276.9000000000001
H3,experiment_1,10061947,pickaxe_nofood,4,1,21.0,-215.30000000000007
H3,experiment_1,10061948,pickaxe_nofood,4,1,30.0,327.1999999999998
H3,experiment_1,10061949,pickaxe_nofood,4,1,14.0,1657.1999999999998
H3,experiment_1,10061950,pickaxe_nofood,4,1,15.0,687.0
H3,experiment_1,10061951,pickaxe_nofood,4,1,12.0,105.29999999999995
H3,experiment_1,10061952,pickaxe_nofood,4,1,18.0,1109.7999999999995
H3,experiment_1,10061953,pickaxe_nofood,4,1,11.0,111.59999999999992
H3,experiment_1,10061954,pickaxe_nofood,4,1,17.0,715.6999999999998
H3,experiment_1,10061955,pickaxe_nofood,4,1,11.0,323.6999999999998
H3,experiment_1,10061956,pickaxe_nofood,4,1,20.0,371.3
H3,experiment_1,10061957,pickaxe_nofood,4,1,18.0,731.0999999999999
H3,experiment_1,10061958,pickaxe_nofood,4,1,11.0,-218.80000000000007
H3,experiment_1,10061959,pickaxe_nofood,4,1,5.0,717.8
H3,experiment_1,10061960,pickaxe_nofood,4,1,13.0,618.3999999999999
H3,experiment_1,10061961,pickaxe_nofood,4,1,9.0,-384.0
H3,experiment_1,10061962,pickaxe_nofood,4,1,19.0,-127.80000000000008
H3,experiment_1,10061963,pickaxe_nofood,4,1,5.0,47.200000000000045
H3,experiment_1,10061964,pickaxe_nofood,4,1,3.0,-321.70000000000005
H3,experiment_1,10061965,pickaxe_nofood,4,1,17.0,710.8
H3,experiment_1,10061966,pickaxe_nofood,4,1,18.0,-248.9000000000001
H3,experiment_1,10061967,pickaxe_nofood,4,1,11.0,-88.60000000000002
H3,experiment_1,10061968,pickaxe_nofood,4,1,6.0,-230.70000000000005
H3,experiment_1,10061969,pickaxe_nofood,4,1,3.0,-11.600000000000025
H3,experiment_1,10061970,pickaxe_nofood,4,1,11.0,-192.20000000000005
H3,experiment_1,10061971,pickaxe_nofood,4,1,12.0,-263.6
H3,experiment_1,10061972,pickaxe_nofood,4,1,29.0,62.59999999999991
H3,experiment_1,10061973,pickaxe_nofood,4,1,12.0,147.29999999999995
H3,experiment_1,10061974,pickaxe_nofood,4,1,16.0,-241.20000000000005
H3,experiment_1,10061975,pickaxe_nofood,4,1,13.0,1186.1
H3,experiment_1,10061976,pickaxe_nofood,4,1,5.0,551.8999999999999
H3,experiment_1,10061977,pickaxe_nofood,4,1,6.0,603.6999999999998
H3,experiment_1,10061978,pickaxe_nofood,4,1,9.0,-225.1
